run_id,machine_id,product_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,event_time
RUN_05448,MACHINE_L,L52627,303.1,312.8,1465,44.1,109,False,2024-01-23T16:42:00
RUN_05449,MACHINE_L,L52628,303.0,312.7,1551,41.8,111,False,2024-01-23T16:48:00
RUN_05450,MACHINE_L,L52629,303.1,312.8,2329,15.1,113,False,2024-01-23T16:54:00
RUN_05451,MACHINE_H,H34864,303.1,312.8,1435,41.9,115,False,2024-01-23T17:00:00
RUN_05452,MACHINE_L,L52631,303.0,312.7,1361,48.8,120,False,2024-01-23T17:06:00
RUN_05453,MACHINE_M,M20312,303.0,312.7,1553,35.8,122,False,2024-01-23T17:12:00
RUN_05454,MACHINE_L,L52633,303.0,312.6,1451,42.1,125,False,2024-01-23T17:18:00
RUN_05455,MACHINE_L,L52634,303.0,312.5,1461,40.2,127,False,2024-01-23T17:24:00
RUN_05456,MACHINE_M,M20315,303.1,312.6,1895,23.5,129,False,2024-01-23T17:30:00
RUN_05457,MACHINE_M,M20316,303.1,312.6,1567,32.9,132,False,2024-01-23T17:36:00
RUN_05458,MACHINE_M,M20317,303.0,312.5,1602,33.7,135,False,2024-01-23T17:42:00
RUN_05459,MACHINE_L,L52638,303.1,312.6,1514,42.1,138,False,2024-01-23T17:48:00
RUN_05460,MACHINE_L,L52639,303.1,312.5,1453,49.1,140,False,2024-01-23T17:54:00
RUN_05461,MACHINE_M,M20320,303.0,312.4,1526,36.1,142,False,2024-01-23T18:00:00
RUN_05462,MACHINE_M,M20321,302.9,312.3,1339,52.1,145,False,2024-01-23T18:06:00
RUN_05463,MACHINE_L,L52642,302.9,312.3,1889,22.8,148,False,2024-01-23T18:12:00
RUN_05464,MACHINE_L,L52643,302.9,312.4,1561,34.8,150,False,2024-01-23T18:18:00
RUN_05465,MACHINE_M,M20324,302.9,312.4,1659,33.1,152,False,2024-01-23T18:24:00
RUN_05466,MACHINE_L,L52645,302.9,312.4,1424,49.5,155,False,2024-01-23T18:30:00
RUN_05467,MACHINE_M,M20326,302.9,312.3,1426,44.7,157,False,2024-01-23T18:36:00
RUN_05468,MACHINE_L,L52647,302.9,312.4,1383,51.4,160,False,2024-01-23T18:42:00
RUN_05469,MACHINE_L,L52648,302.8,312.3,1764,29.9,162,False,2024-01-23T18:48:00
RUN_05470,MACHINE_M,M20329,302.7,312.2,1439,42.5,164,False,2024-01-23T18:54:00
RUN_05471,MACHINE_M,M20330,302.7,312.2,1585,35.5,167,False,2024-01-23T19:00:00
RUN_05472,MACHINE_L,L52651,302.7,312.3,1346,61.2,170,False,2024-01-23T19:06:00
RUN_05473,MACHINE_L,L52652,302.8,312.3,1386,57.8,172,False,2024-01-23T19:12:00
RUN_05474,MACHINE_L,L52653,302.7,312.2,1369,51.8,174,False,2024-01-23T19:18:00
RUN_05475,MACHINE_M,M20334,302.7,312.1,1378,46.9,176,False,2024-01-23T19:24:00
RUN_05476,MACHINE_L,L52655,302.7,312.2,1336,46.8,179,False,2024-01-23T19:30:00
RUN_05477,MACHINE_M,M20336,302.6,312.1,1445,42.0,181,False,2024-01-23T19:36:00
RUN_05478,MACHINE_L,L52657,302.7,312.1,1763,26.5,184,False,2024-01-23T19:42:00
RUN_05479,MACHINE_L,L52658,302.7,312.2,1611,34.1,186,False,2024-01-23T19:48:00
RUN_05480,MACHINE_M,M20339,302.7,312.1,1564,32.1,188,False,2024-01-23T19:54:00
RUN_05481,MACHINE_H,H34894,302.7,312.1,1478,36.0,191,False,2024-01-23T20:00:00
RUN_05482,MACHINE_L,L52661,302.6,312.0,1781,28.5,196,False,2024-01-23T20:06:00
RUN_05483,MACHINE_L,L52662,302.6,312.1,1782,26.8,198,False,2024-01-23T20:12:00
RUN_05484,MACHINE_M,M20343,302.6,312.1,2000,21.9,200,False,2024-01-23T20:18:00
RUN_05485,MACHINE_M,M20344,302.5,312.0,1826,25.3,203,False,2024-01-23T20:24:00
RUN_05486,MACHINE_L,L52665,302.6,312.1,1344,51.0,206,False,2024-01-23T20:30:00
RUN_05487,MACHINE_L,L52666,302.6,312.2,1520,43.0,208,False,2024-01-23T20:36:00
RUN_05488,MACHINE_M,M20347,302.6,312.1,1611,39.9,210,False,2024-01-23T20:42:00
RUN_05489,MACHINE_L,L52668,302.7,312.2,1450,52.1,213,True,2024-01-23T20:48:00
RUN_05490,MACHINE_L,L52669,302.6,312.1,1499,35.0,215,False,2024-01-23T20:54:00
RUN_05491,MACHINE_L,L52670,302.6,312.1,1288,68.5,0,True,2024-01-23T21:00:00
RUN_05492,MACHINE_M,M20351,302.7,312.2,1350,58.6,2,False,2024-01-23T21:06:00
RUN_05493,MACHINE_M,M20352,302.9,312.4,1334,50.9,5,False,2024-01-23T21:12:00
RUN_05494,MACHINE_L,L52673,302.8,312.4,1376,57.1,8,False,2024-01-23T21:18:00
RUN_05495,MACHINE_L,L52674,302.8,312.4,1368,49.5,10,False,2024-01-23T21:24:00
RUN_05496,MACHINE_H,H34909,302.9,312.5,1357,55.0,12,False,2024-01-23T21:30:00
RUN_05497,MACHINE_M,M20356,302.9,312.5,1924,24.0,17,False,2024-01-23T21:36:00
RUN_05498,MACHINE_M,M20357,302.9,312.5,1551,40.0,20,False,2024-01-23T21:42:00
RUN_05499,MACHINE_M,M20358,302.9,312.5,1903,21.2,23,False,2024-01-23T21:48:00
RUN_05500,MACHINE_H,H34913,302.9,312.3,1417,48.7,26,False,2024-01-23T21:54:00
RUN_05501,MACHINE_L,L52680,302.7,312.1,1601,35.2,31,False,2024-01-23T22:00:00
RUN_05502,MACHINE_L,L52681,302.7,312.1,1543,37.5,33,False,2024-01-23T22:06:00
RUN_05503,MACHINE_L,L52682,302.6,312.1,1439,52.3,35,False,2024-01-23T22:12:00
RUN_05504,MACHINE_H,H34917,302.6,312.0,1657,29.3,37,False,2024-01-23T22:18:00
RUN_05505,MACHINE_L,L52684,302.8,312.2,1458,51.0,42,False,2024-01-23T22:24:00
RUN_05506,MACHINE_L,L52685,302.8,312.2,1746,27.4,44,False,2024-01-23T22:30:00
RUN_05507,MACHINE_L,L52686,302.9,312.2,1677,30.5,46,False,2024-01-23T22:36:00
RUN_05508,MACHINE_L,L52687,302.8,312.1,1520,39.9,48,False,2024-01-23T22:42:00
RUN_05509,MACHINE_L,L52688,302.9,312.2,1367,55.1,50,False,2024-01-23T22:48:00
RUN_05510,MACHINE_L,L52689,302.8,312.2,1509,36.5,52,False,2024-01-23T22:54:00
RUN_05511,MACHINE_L,L52690,302.8,312.1,1418,51.4,54,False,2024-01-23T23:00:00
RUN_05512,MACHINE_L,L52691,302.8,312.1,1958,20.3,56,False,2024-01-23T23:06:00
RUN_05513,MACHINE_L,L52692,302.8,312.2,1682,30.9,58,False,2024-01-23T23:12:00
RUN_05514,MACHINE_M,M20373,302.8,312.2,1452,50.3,60,False,2024-01-23T23:18:00
RUN_05515,MACHINE_L,L52694,302.7,312.0,1828,24.0,63,False,2024-01-23T23:24:00
RUN_05516,MACHINE_H,H34929,302.7,312.0,1484,41.5,65,False,2024-01-23T23:30:00
RUN_05517,MACHINE_L,L52696,302.6,312.0,1674,32.2,70,False,2024-01-23T23:36:00
RUN_05518,MACHINE_L,L52697,302.6,311.9,1448,49.5,72,False,2024-01-23T23:42:00
RUN_05519,MACHINE_M,M20378,302.5,311.8,2023,19.1,74,False,2024-01-23T23:48:00
RUN_05520,MACHINE_L,L52699,302.5,311.9,1452,47.4,77,False,2024-01-23T23:54:00
RUN_05521,MACHINE_M,M20380,302.6,312.0,1496,45.0,79,False,2024-01-24T00:00:00
RUN_05522,MACHINE_L,L52701,302.6,311.9,1397,46.9,82,False,2024-01-24T00:06:00
RUN_05523,MACHINE_L,L52702,302.6,311.9,1453,39.1,84,False,2024-01-24T00:12:00
RUN_05524,MACHINE_M,M20383,302.5,311.9,1524,34.8,86,False,2024-01-24T00:18:00
RUN_05525,MACHINE_L,L52704,302.6,311.9,1633,30.9,89,False,2024-01-24T00:24:00
RUN_05526,MACHINE_M,M20385,302.6,312.0,1363,45.7,91,False,2024-01-24T00:30:00
RUN_05527,MACHINE_L,L52706,302.5,311.9,1520,44.9,94,False,2024-01-24T00:36:00
RUN_05528,MACHINE_M,M20387,302.5,311.9,1532,38.8,96,False,2024-01-24T00:42:00
RUN_05529,MACHINE_L,L52708,302.4,311.8,1384,50.9,99,False,2024-01-24T00:48:00
RUN_05530,MACHINE_M,M20389,302.4,311.8,1539,39.9,101,False,2024-01-24T00:54:00
RUN_05531,MACHINE_M,M20390,302.3,311.8,1355,50.1,104,False,2024-01-24T01:00:00
RUN_05532,MACHINE_M,M20391,302.3,311.7,1504,37.3,107,False,2024-01-24T01:06:00
RUN_05533,MACHINE_L,L52712,302.4,311.8,1476,46.6,110,False,2024-01-24T01:12:00
RUN_05534,MACHINE_L,L52713,302.4,311.7,1721,26.9,112,False,2024-01-24T01:18:00
RUN_05535,MACHINE_M,M20394,302.3,311.7,1494,37.1,114,False,2024-01-24T01:24:00
RUN_05536,MACHINE_L,L52715,302.3,311.7,1465,43.5,117,False,2024-01-24T01:30:00
RUN_05537,MACHINE_M,M20396,302.3,311.8,1363,54.0,119,True,2024-01-24T01:36:00
RUN_05538,MACHINE_L,L52717,302.4,311.8,1648,30.0,122,False,2024-01-24T01:42:00
RUN_05539,MACHINE_M,M20398,302.3,311.8,1879,23.0,124,False,2024-01-24T01:48:00
RUN_05540,MACHINE_H,H34953,302.3,311.7,1482,39.0,127,False,2024-01-24T01:54:00
RUN_05541,MACHINE_L,L52720,302.4,311.8,1493,38.4,132,False,2024-01-24T02:00:00
RUN_05542,MACHINE_L,L52721,302.4,311.8,1433,42.2,134,False,2024-01-24T02:06:00
RUN_05543,MACHINE_L,L52722,302.3,311.7,1400,41.6,136,False,2024-01-24T02:12:00
RUN_05544,MACHINE_L,L52723,302.4,311.8,1255,59.0,138,False,2024-01-24T02:18:00
RUN_05545,MACHINE_L,L52724,302.2,311.7,1471,45.6,140,False,2024-01-24T02:24:00
RUN_05546,MACHINE_H,H34959,302.2,311.6,1357,44.2,142,False,2024-01-24T02:30:00
RUN_05547,MACHINE_L,L52726,302.3,311.7,1453,41.2,147,False,2024-01-24T02:36:00
RUN_05548,MACHINE_M,M20407,302.3,311.7,1540,28.9,149,False,2024-01-24T02:42:00
RUN_05549,MACHINE_L,L52728,302.3,311.8,1605,35.2,152,False,2024-01-24T02:48:00
RUN_05550,MACHINE_H,H34963,302.3,311.9,1374,52.4,154,False,2024-01-24T02:54:00
RUN_05551,MACHINE_M,M20410,302.3,311.9,1508,42.3,159,False,2024-01-24T03:00:00
RUN_05552,MACHINE_H,H34965,302.4,311.9,1366,47.3,162,False,2024-01-24T03:06:00
RUN_05553,MACHINE_H,H34966,302.5,312.0,1579,35.7,167,False,2024-01-24T03:12:00
RUN_05554,MACHINE_L,L52733,302.5,311.9,1306,59.7,172,False,2024-01-24T03:18:00
RUN_05555,MACHINE_M,M20414,302.5,312.0,1521,40.2,174,False,2024-01-24T03:24:00
RUN_05556,MACHINE_L,L52735,302.5,312.0,1411,44.2,177,False,2024-01-24T03:30:00
RUN_05557,MACHINE_H,H34970,302.5,312.0,1357,42.0,179,False,2024-01-24T03:36:00
RUN_05558,MACHINE_M,M20417,302.5,312.0,1436,43.5,184,False,2024-01-24T03:42:00
RUN_05559,MACHINE_L,L52738,302.5,311.9,1553,40.1,187,False,2024-01-24T03:48:00
RUN_05560,MACHINE_M,M20419,302.5,312.0,1451,43.2,189,False,2024-01-24T03:54:00
RUN_05561,MACHINE_L,L52740,302.4,311.9,1541,37.9,192,False,2024-01-24T04:00:00
RUN_05562,MACHINE_M,M20421,302.3,311.7,1341,46.3,194,False,2024-01-24T04:06:00
RUN_05563,MACHINE_L,L52742,302.3,311.7,1648,32.1,197,False,2024-01-24T04:12:00
RUN_05564,MACHINE_M,M20423,302.3,311.7,1640,31.5,199,False,2024-01-24T04:18:00
RUN_05565,MACHINE_L,L52744,302.4,311.8,1416,46.1,202,False,2024-01-24T04:24:00
RUN_05566,MACHINE_L,L52745,302.4,311.9,1671,29.9,204,False,2024-01-24T04:30:00
RUN_05567,MACHINE_L,L52746,302.4,312.0,1457,45.5,206,False,2024-01-24T04:36:00
RUN_05568,MACHINE_M,M20427,302.5,312.0,1445,54.8,0,False,2024-01-24T04:42:00
RUN_05569,MACHINE_L,L52748,302.5,312.1,1534,38.6,3,False,2024-01-24T04:48:00
RUN_05570,MACHINE_L,L52749,302.4,312.0,1508,36.9,5,False,2024-01-24T04:54:00
RUN_05571,MACHINE_M,M20430,302.4,312.1,1492,47.7,7,False,2024-01-24T05:00:00
RUN_05572,MACHINE_L,L52751,302.4,312.0,1562,37.9,10,False,2024-01-24T05:06:00
RUN_05573,MACHINE_L,L52752,302.4,312.0,1545,36.4,12,False,2024-01-24T05:12:00
RUN_05574,MACHINE_L,L52753,302.5,312.2,1738,25.3,14,False,2024-01-24T05:18:00
RUN_05575,MACHINE_L,L52754,302.4,312.0,1305,49.1,16,False,2024-01-24T05:24:00
RUN_05576,MACHINE_H,H34989,302.4,312.0,1477,39.7,18,False,2024-01-24T05:30:00
RUN_05577,MACHINE_H,H34990,302.4,312.0,1457,43.4,23,False,2024-01-24T05:36:00
RUN_05578,MACHINE_L,L52757,302.4,312.1,1455,40.4,28,False,2024-01-24T05:42:00
RUN_05579,MACHINE_L,L52758,302.5,312.2,1574,38.7,30,False,2024-01-24T05:48:00
RUN_05580,MACHINE_L,L52759,302.6,312.2,1695,27.1,32,False,2024-01-24T05:54:00
RUN_05581,MACHINE_M,M20440,302.6,312.2,1458,38.8,34,False,2024-01-24T06:00:00
RUN_05582,MACHINE_M,M20441,302.5,312.1,1454,47.6,37,False,2024-01-24T06:06:00
RUN_05583,MACHINE_L,L52762,302.5,312.0,2052,18.9,40,False,2024-01-24T06:12:00
RUN_05584,MACHINE_L,L52763,302.5,312.0,1673,29.9,42,False,2024-01-24T06:18:00
RUN_05585,MACHINE_L,L52764,302.4,311.9,1578,29.9,44,False,2024-01-24T06:24:00
RUN_05586,MACHINE_M,M20445,302.5,312.0,1642,29.1,46,False,2024-01-24T06:30:00
RUN_05587,MACHINE_M,M20446,302.4,311.8,1557,31.5,49,False,2024-01-24T06:36:00
RUN_05588,MACHINE_L,L52767,302.5,311.9,1481,42.9,52,False,2024-01-24T06:42:00
RUN_05589,MACHINE_M,M20448,302.5,311.8,1566,37.6,54,False,2024-01-24T06:48:00
RUN_05590,MACHINE_M,M20449,302.5,311.9,1298,57.5,57,False,2024-01-24T06:54:00
RUN_05591,MACHINE_M,M20450,302.5,311.9,1340,59.4,60,False,2024-01-24T07:00:00
RUN_05592,MACHINE_L,L52771,302.5,312.0,1574,33.8,63,False,2024-01-24T07:06:00
RUN_05593,MACHINE_L,L52772,302.5,311.9,1437,46.7,65,False,2024-01-24T07:12:00
RUN_05594,MACHINE_L,L52773,302.6,311.9,1354,48.0,67,False,2024-01-24T07:18:00
RUN_05595,MACHINE_L,L52774,302.6,311.9,1598,35.5,69,False,2024-01-24T07:24:00
RUN_05596,MACHINE_M,M20455,302.7,312.0,1944,21.4,71,False,2024-01-24T07:30:00
RUN_05597,MACHINE_M,M20456,302.7,312.0,1538,36.7,74,False,2024-01-24T07:36:00
RUN_05598,MACHINE_L,L52777,302.7,312.0,1501,37.0,77,False,2024-01-24T07:42:00
RUN_05599,MACHINE_L,L52778,302.8,312.1,1441,52.1,79,False,2024-01-24T07:48:00
RUN_05600,MACHINE_M,M20459,302.7,312.0,1652,31.0,81,False,2024-01-24T07:54:00
RUN_05601,MACHINE_L,L52780,302.8,312.1,1487,36.6,84,False,2024-01-24T08:00:00
RUN_05602,MACHINE_L,L52781,302.9,312.2,1605,33.9,86,False,2024-01-24T08:06:00
RUN_05603,MACHINE_L,L52782,302.9,312.1,1334,54.7,88,False,2024-01-24T08:12:00
RUN_05604,MACHINE_L,L52783,302.9,312.2,1340,57.8,90,False,2024-01-24T08:18:00
RUN_05605,MACHINE_L,L52784,302.9,312.2,1513,37.8,92,False,2024-01-24T08:24:00
RUN_05606,MACHINE_L,L52785,302.9,312.2,1510,41.4,94,False,2024-01-24T08:30:00
RUN_05607,MACHINE_L,L52786,302.9,312.2,1729,23.6,96,False,2024-01-24T08:36:00
RUN_05608,MACHINE_M,M20467,302.9,312.2,1745,25.5,98,False,2024-01-24T08:42:00
RUN_05609,MACHINE_M,M20468,303.1,312.3,1623,31.6,101,False,2024-01-24T08:48:00
RUN_05610,MACHINE_M,M20469,303.1,312.4,1378,50.1,104,False,2024-01-24T08:54:00
RUN_05611,MACHINE_L,L52790,303.1,312.4,1407,41.2,107,False,2024-01-24T09:00:00
RUN_05612,MACHINE_M,M20471,303.0,312.3,1674,29.5,109,False,2024-01-24T09:06:00
RUN_05613,MACHINE_L,L52792,303.0,312.3,1486,42.4,112,False,2024-01-24T09:12:00
RUN_05614,MACHINE_M,M20473,303.0,312.3,1483,38.8,114,False,2024-01-24T09:18:00
RUN_05615,MACHINE_H,H35028,303.0,312.2,1624,28.8,117,False,2024-01-24T09:24:00
RUN_05616,MACHINE_M,M20475,303.0,312.2,1257,71.3,122,True,2024-01-24T09:30:00
RUN_05617,MACHINE_L,L52796,303.0,312.3,1480,41.4,125,False,2024-01-24T09:36:00
RUN_05618,MACHINE_L,L52797,303.1,312.4,1404,61.5,127,True,2024-01-24T09:42:00
RUN_05619,MACHINE_M,M20478,303.0,312.4,1645,29.6,129,False,2024-01-24T09:48:00
RUN_05620,MACHINE_L,L52799,303.0,312.3,1932,21.9,132,False,2024-01-24T09:54:00
RUN_05621,MACHINE_L,L52800,303.0,312.3,1533,38.5,134,False,2024-01-24T10:00:00
RUN_05622,MACHINE_M,M20481,302.9,312.2,1292,54.4,136,False,2024-01-24T10:06:00
RUN_05623,MACHINE_L,L52802,302.9,312.2,1571,40.6,139,False,2024-01-24T10:12:00
RUN_05624,MACHINE_L,L52803,302.9,312.3,1578,36.3,141,False,2024-01-24T10:18:00
RUN_05625,MACHINE_M,M20484,302.8,312.2,1469,36.9,143,False,2024-01-24T10:24:00
RUN_05626,MACHINE_L,L52805,302.7,312.1,1728,24.4,146,False,2024-01-24T10:30:00
RUN_05627,MACHINE_H,H35040,302.7,312.1,1603,32.5,148,False,2024-01-24T10:36:00
RUN_05628,MACHINE_L,L52807,302.7,312.1,1597,39.8,153,False,2024-01-24T10:42:00
RUN_05629,MACHINE_L,L52808,302.7,312.1,1688,32.0,155,False,2024-01-24T10:48:00
RUN_05630,MACHINE_L,L52809,302.7,312.2,1405,51.4,157,False,2024-01-24T10:54:00
RUN_05631,MACHINE_M,M20490,302.8,312.2,1615,32.9,159,False,2024-01-24T11:00:00
RUN_05632,MACHINE_L,L52811,302.8,312.2,1515,36.8,162,False,2024-01-24T11:06:00
RUN_05633,MACHINE_L,L52812,302.7,312.2,1376,52.8,164,False,2024-01-24T11:12:00
RUN_05634,MACHINE_L,L52813,302.7,312.2,1447,47.5,166,False,2024-01-24T11:18:00
RUN_05635,MACHINE_M,M20494,302.6,312.2,1353,56.5,168,False,2024-01-24T11:24:00
RUN_05636,MACHINE_L,L52815,302.6,312.1,1502,47.3,171,False,2024-01-24T11:30:00
RUN_05637,MACHINE_L,L52816,302.6,312.0,1447,45.5,173,False,2024-01-24T11:36:00
RUN_05638,MACHINE_M,M20497,302.5,312.0,1487,46.1,175,False,2024-01-24T11:42:00
RUN_05639,MACHINE_L,L52818,302.6,312.1,1519,38.1,178,False,2024-01-24T11:48:00
RUN_05640,MACHINE_L,L52819,302.6,312.1,1668,28.7,180,False,2024-01-24T11:54:00
RUN_05641,MACHINE_L,L52820,302.6,312.1,1420,51.6,182,False,2024-01-24T12:00:00
RUN_05642,MACHINE_L,L52821,302.6,312.1,1473,37.3,184,False,2024-01-24T12:06:00
RUN_05643,MACHINE_L,L52822,302.5,312.0,1495,38.8,186,False,2024-01-24T12:12:00
RUN_05644,MACHINE_L,L52823,302.5,312.0,1574,42.0,188,False,2024-01-24T12:18:00
RUN_05645,MACHINE_L,L52824,302.5,312.0,1383,51.3,190,False,2024-01-24T12:24:00
RUN_05646,MACHINE_M,M20505,302.5,312.0,1591,29.4,192,False,2024-01-24T12:30:00
RUN_05647,MACHINE_M,M20506,302.4,311.8,1644,37.2,195,False,2024-01-24T12:36:00
RUN_05648,MACHINE_H,H35061,302.5,311.8,2370,14.7,198,False,2024-01-24T12:42:00
RUN_05649,MACHINE_L,L52828,302.5,311.9,1401,44.9,203,False,2024-01-24T12:48:00
RUN_05650,MACHINE_M,M20509,302.5,311.9,1414,51.6,205,False,2024-01-24T12:54:00
RUN_05651,MACHINE_L,L52830,302.5,312.0,1456,46.3,208,False,2024-01-24T13:00:00
RUN_05652,MACHINE_M,M20511,302.5,312.0,1447,45.7,210,False,2024-01-24T13:06:00
RUN_05653,MACHINE_L,L52832,302.4,311.8,1727,26.5,213,False,2024-01-24T13:12:00
RUN_05654,MACHINE_L,L52833,302.4,311.7,1495,36.8,215,False,2024-01-24T13:18:00
RUN_05655,MACHINE_L,L52834,302.3,311.6,1544,34.3,0,False,2024-01-24T13:24:00
RUN_05656,MACHINE_L,L52835,302.3,311.5,1387,47.3,2,False,2024-01-24T13:30:00
RUN_05657,MACHINE_M,M20516,302.3,311.5,1316,47.2,4,False,2024-01-24T13:36:00
RUN_05658,MACHINE_L,L52837,302.3,311.5,1794,26.1,7,False,2024-01-24T13:42:00
RUN_05659,MACHINE_M,M20518,302.2,311.4,1372,55.1,9,False,2024-01-24T13:48:00
RUN_05660,MACHINE_M,M20519,302.3,311.5,1674,30.0,12,False,2024-01-24T13:54:00
RUN_05661,MACHINE_L,L52840,302.2,311.4,1477,41.7,15,False,2024-01-24T14:00:00
RUN_05662,MACHINE_L,L52841,302.2,311.4,1397,53.0,17,False,2024-01-24T14:06:00
RUN_05663,MACHINE_L,L52842,302.2,311.5,1616,34.0,19,False,2024-01-24T14:12:00
RUN_05664,MACHINE_M,M20523,302.3,311.5,1530,42.3,21,False,2024-01-24T14:18:00
RUN_05665,MACHINE_M,M20524,302.2,311.4,1539,35.1,24,False,2024-01-24T14:24:00
RUN_05666,MACHINE_L,L52845,302.3,311.4,1845,21.9,27,False,2024-01-24T14:30:00
RUN_05667,MACHINE_L,L52846,302.2,311.4,1430,43.1,29,False,2024-01-24T14:36:00
RUN_05668,MACHINE_L,L52847,302.2,311.4,2080,19.2,31,False,2024-01-24T14:42:00
RUN_05669,MACHINE_M,M20528,302.2,311.4,1432,45.3,33,False,2024-01-24T14:48:00
RUN_05670,MACHINE_M,M20529,302.2,311.5,1479,39.5,36,False,2024-01-24T14:54:00
RUN_05671,MACHINE_L,L52850,302.2,311.5,1424,45.2,39,False,2024-01-24T15:00:00
RUN_05672,MACHINE_H,H35085,302.2,311.6,1534,37.2,41,False,2024-01-24T15:06:00
RUN_05673,MACHINE_H,H35086,302.1,311.6,1701,26.2,46,False,2024-01-24T15:12:00
RUN_05674,MACHINE_L,L52853,302.2,311.6,1462,50.0,51,False,2024-01-24T15:18:00
RUN_05675,MACHINE_M,M20534,302.2,311.7,1393,42.5,53,False,2024-01-24T15:24:00
RUN_05676,MACHINE_M,M20535,302.3,311.7,1453,42.5,56,False,2024-01-24T15:30:00
RUN_05677,MACHINE_L,L52856,302.3,311.8,1565,37.8,59,False,2024-01-24T15:36:00
RUN_05678,MACHINE_L,L52857,302.3,311.8,1281,51.7,61,False,2024-01-24T15:42:00
RUN_05679,MACHINE_M,M20538,302.2,311.7,1584,36.2,63,False,2024-01-24T15:48:00
RUN_05680,MACHINE_M,M20539,302.2,311.7,1466,49.0,66,False,2024-01-24T15:54:00
RUN_05681,MACHINE_M,M20540,302.2,311.6,1386,50.5,69,False,2024-01-24T16:00:00
RUN_05682,MACHINE_L,L52861,302.2,311.6,1383,44.3,72,False,2024-01-24T16:06:00
RUN_05683,MACHINE_H,H35096,302.3,311.6,1441,53.9,74,False,2024-01-24T16:12:00
RUN_05684,MACHINE_M,M20543,302.2,311.6,1592,37.7,79,False,2024-01-24T16:18:00
RUN_05685,MACHINE_H,H35098,302.2,311.6,1594,36.8,82,False,2024-01-24T16:24:00
RUN_05686,MACHINE_L,L52865,302.2,311.5,1482,45.6,87,False,2024-01-24T16:30:00
RUN_05687,MACHINE_L,L52866,302.2,311.6,1658,31.4,89,False,2024-01-24T16:36:00
RUN_05688,MACHINE_L,L52867,302.3,311.7,2170,18.2,91,False,2024-01-24T16:42:00
RUN_05689,MACHINE_M,M20548,302.3,311.7,1423,44.6,93,False,2024-01-24T16:48:00
RUN_05690,MACHINE_L,L52869,302.4,311.8,1543,31.1,96,False,2024-01-24T16:54:00
RUN_05691,MACHINE_L,L52870,302.3,311.8,1435,44.8,98,False,2024-01-24T17:00:00
RUN_05692,MACHINE_L,L52871,302.4,311.8,1320,56.4,100,False,2024-01-24T17:06:00
RUN_05693,MACHINE_M,M20552,302.4,311.9,1313,55.7,102,False,2024-01-24T17:12:00
RUN_05694,MACHINE_M,M20553,302.4,311.8,1453,42.1,105,False,2024-01-24T17:18:00
RUN_05695,MACHINE_L,L52874,302.4,311.8,1508,45.7,108,False,2024-01-24T17:24:00
RUN_05696,MACHINE_L,L52875,302.4,311.8,1451,42.0,110,False,2024-01-24T17:30:00
RUN_05697,MACHINE_H,H35110,302.5,311.9,1595,34.6,112,False,2024-01-24T17:36:00
RUN_05698,MACHINE_L,L52877,302.5,311.9,1354,49.4,117,False,2024-01-24T17:42:00
RUN_05699,MACHINE_L,L52878,302.5,311.9,1265,59.8,119,False,2024-01-24T17:48:00
RUN_05700,MACHINE_L,L52879,302.4,311.9,1867,25.9,121,False,2024-01-24T17:54:00
RUN_05701,MACHINE_L,L52880,302.5,311.9,1497,41.6,123,False,2024-01-24T18:00:00
RUN_05702,MACHINE_M,M20561,302.5,311.9,1347,54.3,125,False,2024-01-24T18:06:00
RUN_05703,MACHINE_L,L52882,302.3,311.7,1544,43.2,128,False,2024-01-24T18:12:00
RUN_05704,MACHINE_H,H35117,302.3,311.7,1456,45.4,130,False,2024-01-24T18:18:00
RUN_05705,MACHINE_L,L52884,302.5,311.8,1335,52.7,135,False,2024-01-24T18:24:00
RUN_05706,MACHINE_L,L52885,302.4,311.9,1452,43.1,137,False,2024-01-24T18:30:00
RUN_05707,MACHINE_L,L52886,302.4,311.9,1290,70.0,139,True,2024-01-24T18:36:00
RUN_05708,MACHINE_L,L52887,302.4,311.8,1448,43.4,141,False,2024-01-24T18:42:00
RUN_05709,MACHINE_L,L52888,302.3,311.7,1611,38.6,143,False,2024-01-24T18:48:00
RUN_05710,MACHINE_L,L52889,302.2,311.7,1556,38.6,145,False,2024-01-24T18:54:00
RUN_05711,MACHINE_H,H35124,302.2,311.7,1413,46.5,147,False,2024-01-24T19:00:00
RUN_05712,MACHINE_L,L52891,302.2,311.6,1545,35.9,152,False,2024-01-24T19:06:00
RUN_05713,MACHINE_L,L52892,302.2,311.7,1330,54.6,154,False,2024-01-24T19:12:00
RUN_05714,MACHINE_L,L52893,302.2,311.9,1596,38.0,156,False,2024-01-24T19:18:00
RUN_05715,MACHINE_L,L52894,302.2,311.8,1618,36.0,158,False,2024-01-24T19:24:00
RUN_05716,MACHINE_H,H35129,302.2,311.9,1597,35.8,160,False,2024-01-24T19:30:00
RUN_05717,MACHINE_L,L52896,302.3,312.0,1354,52.2,165,False,2024-01-24T19:36:00
RUN_05718,MACHINE_L,L52897,302.3,312.0,1746,28.1,167,False,2024-01-24T19:42:00
RUN_05719,MACHINE_L,L52898,302.4,312.0,1621,32.5,169,False,2024-01-24T19:48:00
RUN_05720,MACHINE_L,L52899,302.3,312.0,1398,43.3,171,False,2024-01-24T19:54:00
