lot_id,event_time,yield_pass,sensor_na_rate,n_spc_alarms
LOT_0966,2008-09-20T18:56:00,True,0.0203,3
LOT_0967,2008-09-20T19:14:00,True,0.0475,2
LOT_0968,2008-09-20T19:21:00,True,0.0271,2
LOT_0969,2008-09-20T23:34:00,True,0.0525,1
LOT_0970,2008-09-21T00:48:00,True,0.0203,4
LOT_0971,2008-09-21T01:06:00,True,0.0339,1
LOT_0972,2008-09-21T02:07:00,True,0.0542,3
LOT_0973,2008-09-21T03:04:00,True,0.0407,3
LOT_0974,2008-09-21T03:47:00,True,0.0136,2
LOT_0975,2008-09-21T04:17:00,True,0.0339,2
LOT_0976,2008-09-21T04:49:00,True,0.0407,1
LOT_0977,2008-09-21T07:30:00,True,0.0271,6
LOT_0978,2008-09-21T07:55:00,True,0.0339,0
LOT_0979,2008-09-21T08:22:00,True,0.0271,1
LOT_0980,2008-09-21T08:49:00,True,0.0271,4
LOT_0981,2008-09-21T09:16:00,True,0.0271,0
LOT_0982,2008-09-21T09:31:00,True,0.0593,15
LOT_0983,2008-09-21T10:07:00,True,0.0271,6
LOT_0984,2008-09-21T10:49:00,True,0.0203,2
LOT_0985,2008-09-21T11:33:00,True,0.0203,7
LOT_0986,2008-09-21T12:04:00,True,0.0339,9
LOT_0987,2008-09-21T14:30:00,True,0.0271,2
LOT_0988,2008-09-21T14:31:00,True,0.0407,1
LOT_0989,2008-09-21T14:33:00,True,0.0203,0
LOT_0990,2008-09-21T15:15:00,True,0.0271,0
LOT_0991,2008-09-21T15:26:00,True,0.0475,2
LOT_0992,2008-09-21T15:34:00,True,0.0203,1
LOT_0993,2008-09-21T16:43:00,True,0.0542,0
LOT_0994,2008-09-21T17:26:00,True,0.0542,5
LOT_0995,2008-09-21T17:30:00,True,0.0271,6
LOT_0996,2008-09-21T18:12:00,True,0.1559,1
LOT_0997,2008-09-21T19:19:00,True,0.0542,4
LOT_0998,2008-09-21T20:35:00,True,0.0203,0
LOT_0999,2008-09-21T21:54:00,True,0.0203,10
LOT_1000,2008-09-21T22:02:00,True,0.0407,0
LOT_1001,2008-09-22T00:12:00,True,0.0271,1
LOT_1002,2008-09-22T00:28:00,True,0.0475,3
LOT_1003,2008-09-22T00:47:00,True,0.0475,3
LOT_1004,2008-09-22T01:43:00,True,0.0339,0
LOT_1005,2008-09-22T03:51:00,True,0.0475,0
LOT_1006,2008-09-22T06:05:00,True,0.0203,6
LOT_1007,2008-09-22T07:12:00,True,0.0339,0
LOT_1008,2008-09-22T10:43:00,True,0.0678,1
LOT_1009,2008-09-22T11:50:00,True,0.0407,5
LOT_1010,2008-09-22T12:11:00,True,0.0475,7
LOT_1011,2008-09-22T12:45:00,True,0.0203,0
LOT_1012,2008-09-22T13:03:00,True,0.061,2
LOT_1013,2008-09-22T14:24:00,True,0.0271,2
LOT_1014,2008-09-22T14:27:00,True,0.0339,0
LOT_1015,2008-09-22T14:36:00,True,0.0475,4
LOT_1016,2008-09-22T16:25:00,True,0.061,4
LOT_1017,2008-09-22T21:30:00,True,0.039,10
LOT_1018,2008-09-22T21:31:00,True,0.0475,1
LOT_1019,2008-09-22T22:15:00,True,0.0475,6
LOT_1020,2008-09-22T22:17:00,True,0.0136,0
LOT_1021,2008-09-22T23:01:00,True,0.0203,1
LOT_1022,2008-09-22T23:10:00,True,0.0203,3
LOT_1023,2008-09-23T00:57:00,True,0.0339,7
LOT_1024,2008-09-23T06:44:00,True,0.0203,1
LOT_1025,2008-09-23T06:44:00,True,0.0339,3
LOT_1026,2008-09-23T06:52:00,True,0.0407,3
LOT_1027,2008-09-23T07:58:00,True,0.0339,3
LOT_1028,2008-09-23T08:11:00,True,0.0271,0
LOT_1029,2008-09-23T09:43:00,True,0.0203,0
LOT_1030,2008-09-23T11:14:00,False,0.0475,8
LOT_1031,2008-09-23T11:42:00,True,0.0339,0
LOT_1032,2008-09-23T11:43:00,True,0.0339,2
LOT_1033,2008-09-23T12:29:00,True,0.0271,0
LOT_1034,2008-09-23T12:31:00,True,0.0271,5
LOT_1035,2008-09-23T12:46:00,True,0.0475,0
LOT_1036,2008-09-23T13:37:00,True,0.0271,0
LOT_1037,2008-09-23T15:23:00,True,0.0475,0
LOT_1038,2008-09-23T15:33:00,True,0.0475,9
LOT_1039,2008-09-23T15:58:00,True,0.0525,7
LOT_1040,2008-09-23T18:10:00,True,0.0475,0
LOT_1041,2008-09-23T18:36:00,True,0.0542,1
LOT_1042,2008-09-23T18:56:00,True,0.0339,1
LOT_1043,2008-09-23T20:18:00,True,0.0475,2
LOT_1044,2008-09-23T20:59:00,True,0.0475,0
LOT_1045,2008-09-23T21:26:00,True,0.0136,4
LOT_1046,2008-09-23T22:25:00,True,0.0203,1
LOT_1047,2008-09-24T02:19:00,True,0.0339,1
LOT_1048,2008-09-24T02:44:00,True,0.0203,1
LOT_1049,2008-09-24T03:32:00,True,0.0339,3
LOT_1050,2008-09-24T03:40:00,True,0.0525,0
LOT_1051,2008-09-24T05:13:00,True,0.0271,3
LOT_1052,2008-09-24T05:22:00,True,0.0271,0
LOT_1053,2008-09-24T06:13:00,True,0.0339,5
LOT_1054,2008-09-24T06:14:00,True,0.0339,1
LOT_1055,2008-09-24T07:23:00,True,0.1559,3
LOT_1056,2008-09-24T10:10:00,True,0.0339,0
LOT_1057,2008-09-24T10:53:00,True,0.0203,16
LOT_1058,2008-09-24T10:59:00,True,0.0339,0
LOT_1059,2008-09-24T11:47:00,True,0.0407,2
LOT_1060,2008-09-24T12:04:00,True,0.0203,1
LOT_1061,2008-09-24T12:35:00,True,0.0271,1
LOT_1062,2008-09-24T13:01:00,True,0.0203,0
LOT_1063,2008-09-24T15:05:00,False,0.0339,2
LOT_1064,2008-09-24T15:39:00,True,0.0339,0
LOT_1065,2008-09-24T15:42:00,True,0.0475,3
LOT_1066,2008-09-24T15:43:00,True,0.0136,2
LOT_1067,2008-09-24T16:26:00,True,0.0339,2
LOT_1068,2008-09-24T17:54:00,True,0.0475,0
LOT_1069,2008-09-24T18:05:00,True,0.0542,0
LOT_1070,2008-09-25T01:05:00,True,0.0271,15
LOT_1071,2008-09-25T02:03:00,True,0.0339,0
LOT_1072,2008-09-25T06:21:00,True,0.0203,3
LOT_1073,2008-09-25T07:12:00,True,0.0339,8
LOT_1074,2008-09-25T07:58:00,True,0.0271,3
LOT_1075,2008-09-25T08:45:00,True,0.0271,8
LOT_1076,2008-09-25T09:31:00,True,0.0678,7
LOT_1077,2008-09-25T10:23:00,True,0.0475,2
LOT_1078,2008-09-25T11:08:00,True,0.0339,2
LOT_1079,2008-09-25T11:09:00,True,0.0136,1
LOT_1080,2008-09-25T11:55:00,True,0.0458,0
LOT_1081,2008-09-25T13:42:00,True,0.0203,2
LOT_1082,2008-09-25T14:08:00,True,0.0407,0
LOT_1083,2008-09-25T14:28:00,True,0.0271,3
LOT_1084,2008-09-25T15:12:00,True,0.0271,5
LOT_1085,2008-09-25T15:40:00,True,0.0593,0
LOT_1086,2008-09-25T15:55:00,True,0.0339,1
LOT_1087,2008-09-25T16:44:00,True,0.0271,10
LOT_1088,2008-09-25T17:28:00,True,0.0203,0
LOT_1089,2008-09-25T17:29:00,True,0.0271,1
LOT_1090,2008-09-25T19:49:00,True,0.0475,1
LOT_1091,2008-09-25T22:05:00,True,0.0271,1
LOT_1092,2008-09-25T23:04:00,True,0.0203,4
LOT_1093,2008-09-25T23:48:00,True,0.0271,6
LOT_1094,2008-09-26T00:19:00,True,0.0203,0
LOT_1095,2008-09-26T01:21:00,True,0.0271,3
LOT_1096,2008-09-26T02:26:00,True,0.0271,1
LOT_1097,2008-09-26T03:12:00,True,0.0203,0
LOT_1098,2008-09-26T03:29:00,True,0.0271,8
LOT_1099,2008-09-26T04:14:00,True,0.0475,2
LOT_1100,2008-09-26T05:32:00,True,0.0339,1
LOT_1101,2008-09-26T11:08:00,True,0.0203,4
LOT_1102,2008-09-26T13:36:00,True,0.0271,0
LOT_1103,2008-09-26T13:45:00,True,0.0407,3
LOT_1104,2008-09-26T14:20:00,True,0.0407,2
LOT_1105,2008-09-26T14:51:00,True,0.0339,5
LOT_1106,2008-09-26T15:06:00,True,0.0339,10
LOT_1107,2008-09-26T15:36:00,True,0.0271,10
LOT_1108,2008-09-26T15:49:00,True,0.0339,1
LOT_1109,2008-09-26T16:31:00,True,0.0271,5
LOT_1110,2008-09-26T17:59:00,True,0.0203,3
LOT_1111,2008-09-26T18:54:00,True,0.0203,3
LOT_1112,2008-09-26T19:38:00,True,0.0203,1
LOT_1113,2008-09-26T19:45:00,True,0.0203,2
LOT_1114,2008-09-26T19:55:00,True,0.0203,3
LOT_1115,2008-09-26T20:23:00,True,0.0203,3
LOT_1116,2008-09-26T20:31:00,True,0.0271,0
LOT_1117,2008-09-27T00:16:00,True,0.0203,7
LOT_1118,2008-09-27T00:17:00,True,0.0542,3
LOT_1119,2008-09-27T01:29:00,True,0.0475,0
LOT_1120,2008-09-27T03:53:00,True,0.0203,0
LOT_1121,2008-09-27T10:10:00,True,0.0407,1
LOT_1122,2008-09-27T10:13:00,True,0.0203,7
LOT_1123,2008-09-27T11:04:00,True,0.0271,0
LOT_1124,2008-09-27T11:45:00,True,0.0542,22
LOT_1125,2008-09-27T11:54:00,True,0.0271,13
LOT_1126,2008-09-27T12:26:00,True,0.0271,0
LOT_1127,2008-09-27T12:28:00,True,0.0475,0
LOT_1128,2008-09-27T12:36:00,True,0.0458,1
LOT_1129,2008-09-27T13:14:00,True,0.0475,2
LOT_1130,2008-09-27T13:19:00,True,0.0271,3
LOT_1131,2008-09-27T14:01:00,True,0.0339,2
LOT_1132,2008-09-27T14:05:00,True,0.0339,3
LOT_1133,2008-09-27T14:46:00,True,0.0203,0
LOT_1134,2008-09-27T15:09:00,True,0.0203,0
LOT_1135,2008-09-27T15:30:00,True,0.0203,6
LOT_1136,2008-09-27T16:13:00,True,0.0475,2
LOT_1137,2008-09-27T17:26:00,True,0.0136,3
LOT_1138,2008-09-27T18:14:00,True,0.0271,7
LOT_1139,2008-09-27T19:16:00,True,0.0542,0
LOT_1140,2008-09-27T20:46:00,True,0.061,0
LOT_1141,2008-09-27T21:45:00,True,0.0881,2
LOT_1142,2008-09-28T00:51:00,True,0.0339,6
LOT_1143,2008-09-28T01:22:00,True,0.0271,5
LOT_1144,2008-09-28T03:55:00,True,0.0203,3
LOT_1145,2008-09-28T04:45:00,False,0.0271,11
LOT_1146,2008-09-28T05:31:00,True,0.0475,6
LOT_1147,2008-09-28T06:22:00,True,0.0203,2
LOT_1148,2008-09-28T07:38:00,True,0.0475,9
LOT_1149,2008-09-28T07:52:00,True,0.0271,0
LOT_1150,2008-09-28T08:40:00,True,0.0271,1
LOT_1151,2008-09-28T08:41:00,True,0.0271,10
LOT_1152,2008-09-28T09:50:00,False,0.0339,17
LOT_1153,2008-09-28T17:05:00,True,0.1695,0
LOT_1154,2008-09-28T17:06:00,True,0.0475,0
LOT_1155,2008-09-28T17:49:00,True,0.0339,1
LOT_1156,2008-09-28T17:55:00,True,0.0271,5
LOT_1157,2008-09-28T18:34:00,True,0.0271,1
LOT_1158,2008-09-28T18:43:00,True,0.0271,7
LOT_1159,2008-09-28T19:18:00,True,0.0407,4
LOT_1160,2008-09-28T19:29:00,True,0.0407,2
LOT_1161,2008-09-28T20:02:00,True,0.0339,3
LOT_1162,2008-09-28T20:42:00,True,0.0475,3
LOT_1163,2008-09-28T21:08:00,True,0.0271,2
LOT_1164,2008-09-28T21:27:00,True,0.0271,2
LOT_1165,2008-09-28T22:44:00,True,0.0136,4
LOT_1166,2008-09-28T23:54:00,True,0.0271,2
LOT_1167,2008-09-29T02:06:00,True,0.0475,3
LOT_1168,2008-09-29T03:07:00,True,0.0407,9
LOT_1169,2008-09-29T03:50:00,True,0.0203,1
LOT_1170,2008-09-29T04:18:00,True,0.0407,5
LOT_1171,2008-09-29T04:47:00,True,0.0136,4
LOT_1172,2008-09-29T05:32:00,True,0.0203,1
LOT_1173,2008-09-29T07:53:00,True,0.0203,4
LOT_1174,2008-09-29T09:15:00,True,0.0475,2
LOT_1175,2008-09-29T11:13:00,True,0.0271,5
LOT_1176,2008-09-29T11:53:00,True,0.0203,6
LOT_1177,2008-09-29T12:25:00,True,0.0271,1
LOT_1178,2008-09-29T14:03:00,True,0.0136,17
LOT_1179,2008-09-29T14:04:00,True,0.0203,2
LOT_1180,2008-09-29T14:08:00,True,0.0271,0
LOT_1181,2008-09-29T15:09:00,True,0.0136,0
LOT_1182,2008-09-29T15:16:00,True,0.0339,5
LOT_1183,2008-09-29T16:27:00,True,0.0136,2
LOT_1184,2008-09-29T17:21:00,True,0.0136,7
LOT_1185,2008-09-29T21:26:00,True,0.0203,2
LOT_1186,2008-09-29T21:48:00,False,0.0271,0
LOT_1187,2008-09-29T22:13:00,True,0.0407,4
LOT_1188,2008-09-30T01:33:00,True,0.0339,6
LOT_1189,2008-09-30T01:36:00,True,0.0475,4
LOT_1190,2008-09-30T02:44:00,False,0.0203,2
LOT_1191,2008-09-30T04:01:00,True,0.0475,2
LOT_1192,2008-09-30T04:42:00,True,0.0203,6
LOT_1193,2008-09-30T08:44:00,True,0.0136,0
LOT_1194,2008-09-30T12:31:00,True,0.0525,2
LOT_1195,2008-09-30T13:29:00,True,0.0271,3
LOT_1196,2008-09-30T14:20:00,True,0.0203,5
LOT_1197,2008-09-30T14:36:00,True,0.0203,1
LOT_1198,2008-09-30T15:16:00,True,0.0322,3
LOT_1199,2008-09-30T15:26:00,True,0.0271,0
LOT_1200,2008-09-30T16:13:00,True,0.0136,1
LOT_1201,2008-09-30T16:50:00,True,0.0407,0
LOT_1202,2008-09-30T17:27:00,True,0.0339,1
LOT_1203,2008-09-30T19:17:00,True,0.0136,0
LOT_1204,2008-09-30T19:17:00,True,0.0136,10
LOT_1205,2008-09-30T21:39:00,True,0.0271,2
LOT_1206,2008-09-30T21:42:00,True,0.0136,1
LOT_1207,2008-09-30T23:34:00,True,0.1288,1
LOT_1208,2008-09-30T23:58:00,True,0.0203,0
LOT_1209,2008-01-10T00:20:00,True,0.0068,0
LOT_1210,2008-01-10T01:11:00,True,0.0407,2
LOT_1211,2008-01-10T02:53:00,True,0.0271,2
LOT_1212,2008-01-10T05:56:00,False,0.0475,5
LOT_1213,2008-01-10T07:19:00,True,0.0203,0
LOT_1214,2008-01-10T07:28:00,True,0.0203,2
LOT_1215,2008-01-10T08:15:00,True,0.0475,0
LOT_1216,2008-01-10T09:15:00,True,0.0542,0
LOT_1217,2008-01-10T09:16:00,True,0.0475,0
LOT_1218,2008-01-10T14:22:00,True,0.0271,4
LOT_1219,2008-01-10T15:16:00,True,0.0542,2
LOT_1220,2008-01-10T16:43:00,True,0.0136,0
LOT_1221,2008-01-10T19:57:00,True,0.0339,0
LOT_1222,2008-01-10T21:15:00,True,0.0339,1
LOT_1223,2008-01-10T21:50:00,True,0.0271,1
LOT_1224,2008-01-10T22:47:00,True,0.0271,7
LOT_1225,2008-01-10T23:34:00,True,0.0271,0
LOT_1226,2008-02-10T00:21:00,True,0.0203,1
LOT_1227,2008-02-10T00:22:00,True,0.0203,3
LOT_1228,2008-02-10T03:17:00,False,0.0339,6
LOT_1229,2008-02-10T03:27:00,True,0.0271,2
LOT_1230,2008-02-10T04:11:00,True,0.0271,3
LOT_1231,2008-02-10T04:23:00,True,0.0475,16
LOT_1232,2008-02-10T04:24:00,True,0.0339,1
LOT_1233,2008-02-10T06:49:00,True,0.0407,1
LOT_1234,2008-02-10T07:35:00,True,0.0593,1
LOT_1235,2008-02-10T07:58:00,True,0.1153,8
LOT_1236,2008-02-10T08:24:00,True,0.0339,3
LOT_1237,2008-02-10T08:52:00,True,0.0203,3
LOT_1238,2008-02-10T08:57:00,True,0.0542,7
LOT_1239,2008-02-10T09:10:00,False,0.0136,3
LOT_1240,2008-02-10T09:42:00,True,0.0271,5
LOT_1241,2008-02-10T10:03:00,True,0.0407,0
LOT_1242,2008-02-10T14:07:00,False,0.0271,0
LOT_1243,2008-02-10T14:10:00,False,0.0339,7
LOT_1244,2008-02-10T14:54:00,True,0.0271,0
LOT_1245,2008-02-10T15:10:00,True,0.0203,5
LOT_1246,2008-02-10T15:44:00,True,0.0136,5
LOT_1247,2008-02-10T15:58:00,True,0.0068,3
LOT_1248,2008-02-10T16:32:00,True,0.0203,5
LOT_1249,2008-02-10T16:58:00,True,0.0271,1
LOT_1250,2008-02-10T17:00:00,True,0.0271,3
LOT_1251,2008-02-10T17:19:00,True,0.0339,2
LOT_1252,2008-02-10T19:21:00,True,0.0203,3
LOT_1253,2008-02-10T19:25:00,True,0.0203,11
LOT_1254,2008-02-10T20:54:00,True,0.0203,4
LOT_1255,2008-02-10T21:32:00,False,0.0203,3
LOT_1256,2008-02-10T21:33:00,True,0.0203,2
LOT_1257,2008-02-10T22:23:00,True,0.0068,4
LOT_1258,2008-02-10T22:33:00,True,0.0271,14
LOT_1259,2008-02-10T23:32:00,True,0.0271,2
LOT_1260,2008-02-10T23:32:00,True,0.0203,10
LOT_1261,2008-03-10T00:24:00,True,0.0271,11
LOT_1262,2008-03-10T00:55:00,True,0.0203,1
LOT_1263,2008-03-10T02:41:00,True,0.0475,1
LOT_1264,2008-03-10T03:52:00,True,0.0203,1
LOT_1265,2008-03-10T03:56:00,True,0.0203,5
LOT_1266,2008-03-10T04:49:00,True,0.0271,1
LOT_1267,2008-03-10T05:01:00,True,0.0339,2
LOT_1268,2008-03-10T05:45:00,True,0.0136,9
LOT_1269,2008-03-10T06:15:00,True,0.0203,3
LOT_1270,2008-03-10T08:35:00,True,0.0271,0
LOT_1271,2008-03-10T09:30:00,True,0.0271,4
LOT_1272,2008-03-10T11:40:00,True,0.0339,2
LOT_1273,2008-03-10T12:31:00,True,0.0339,0
LOT_1274,2008-03-10T18:45:00,True,0.0475,0
LOT_1275,2008-03-10T19:23:00,True,0.0542,7
LOT_1276,2008-03-10T19:23:00,True,0.0475,3
LOT_1277,2008-03-10T20:11:00,True,0.0475,0
LOT_1278,2008-03-10T20:26:00,True,0.0407,1
LOT_1279,2008-03-10T20:35:00,True,0.0475,1
LOT_1280,2008-03-10T20:46:00,True,0.0339,8
LOT_1281,2008-03-10T21:15:00,True,0.0339,3
LOT_1282,2008-03-10T21:52:00,True,0.0271,1
LOT_1283,2008-03-10T22:08:00,True,0.0271,2
LOT_1284,2008-03-10T22:53:00,True,0.0339,2
LOT_1285,2008-03-10T23:46:00,True,0.0339,1
LOT_1286,2008-04-10T00:58:00,True,0.0339,2
LOT_1287,2008-04-10T01:49:00,True,0.0271,4
LOT_1288,2008-04-10T02:36:00,True,0.0475,0
LOT_1289,2008-04-10T03:53:00,True,0.0271,0
LOT_1290,2008-04-10T04:12:00,True,0.0271,1
LOT_1291,2008-04-10T04:45:00,True,0.0475,0
LOT_1292,2008-04-10T09:29:00,True,0.0475,17
LOT_1293,2008-04-10T15:16:00,True,0.0271,4
LOT_1294,2008-04-10T16:58:00,True,0.0271,0
LOT_1295,2008-04-10T18:15:00,True,0.0271,3
LOT_1296,2008-04-10T18:25:00,True,0.0203,3
LOT_1297,2008-04-10T18:59:00,True,0.0271,3
LOT_1298,2008-04-10T19:12:00,True,0.0271,7
LOT_1299,2008-04-10T19:47:00,True,0.0475,6
LOT_1300,2008-04-10T19:54:00,True,0.0271,1
LOT_1301,2008-04-10T20:39:00,True,0.0203,1
LOT_1302,2008-04-10T22:06:00,True,0.0271,0
LOT_1303,2008-04-10T23:18:00,False,0.0271,0
LOT_1304,2008-05-10T00:33:00,False,0.0271,2
LOT_1305,2008-05-10T00:33:00,True,0.0271,12
LOT_1306,2008-05-10T01:35:00,True,0.0339,4
LOT_1307,2008-05-10T04:01:00,True,0.0203,1
LOT_1308,2008-05-10T04:20:00,True,0.0136,5
LOT_1309,2008-05-10T04:48:00,True,0.0339,8
LOT_1310,2008-05-10T05:31:00,True,0.0203,1
LOT_1311,2008-05-10T05:53:00,True,0.0475,7
LOT_1312,2008-05-10T06:15:00,True,0.0271,5
LOT_1313,2008-05-10T08:02:00,True,0.0475,6
LOT_1314,2008-05-10T08:40:00,True,0.0542,2
LOT_1315,2008-05-10T09:04:00,True,0.0203,6
LOT_1316,2008-05-10T09:47:00,True,0.0542,1
LOT_1317,2008-05-10T10:00:00,True,0.0475,3
LOT_1318,2008-05-10T10:43:00,True,0.0136,1
LOT_1319,2008-05-10T11:05:00,True,0.0475,4
LOT_1320,2008-05-10T11:30:00,True,0.0203,6
LOT_1321,2008-05-10T12:03:00,True,0.0339,10
LOT_1322,2008-05-10T12:17:00,True,0.0136,0
LOT_1323,2008-05-10T13:49:00,True,0.0203,5
LOT_1324,2008-05-10T14:34:00,True,0.0475,5
LOT_1325,2008-05-10T15:30:00,False,0.0271,8
LOT_1326,2008-05-10T15:35:00,False,0.0339,2
LOT_1327,2008-05-10T16:15:00,True,0.0136,9
LOT_1328,2008-05-10T16:37:00,False,0.0271,4
LOT_1329,2008-05-10T16:49:00,False,0.0339,7
LOT_1330,2008-05-10T18:46:00,False,0.0271,4
LOT_1331,2008-05-10T18:59:00,True,0.0475,0
LOT_1332,2008-05-10T19:45:00,True,0.0475,13
LOT_1333,2008-05-10T20:12:00,True,0.0271,1
LOT_1334,2008-05-10T20:30:00,True,0.0407,8
LOT_1335,2008-05-10T22:13:00,True,0.0339,2
LOT_1336,2008-06-10T00:41:00,True,0.0542,6
LOT_1337,2008-06-10T01:25:00,True,0.0203,3
LOT_1338,2008-06-10T01:27:00,True,0.0475,6
LOT_1339,2008-06-10T01:30:00,True,0.0203,7
LOT_1340,2008-06-10T02:44:00,True,0.0203,1
LOT_1341,2008-06-10T02:49:00,True,0.0271,3
LOT_1342,2008-06-10T03:31:00,True,0.0339,0
LOT_1343,2008-06-10T03:50:00,False,0.0339,2
LOT_1344,2008-06-10T03:57:00,False,0.0339,6
LOT_1345,2008-06-10T04:26:00,True,0.0407,0
LOT_1346,2008-06-10T05:21:00,True,0.0271,4
LOT_1347,2008-06-10T05:24:00,True,0.0339,4
LOT_1348,2008-06-10T06:11:00,True,0.0407,5
LOT_1349,2008-06-10T06:26:00,True,0.0542,0
LOT_1350,2008-06-10T06:49:00,True,0.0271,8
LOT_1351,2008-06-10T07:12:00,True,0.0203,6
LOT_1352,2008-06-10T07:17:00,True,0.0339,6
LOT_1353,2008-06-10T07:35:00,True,0.0339,2
LOT_1354,2008-06-10T07:38:00,True,0.0271,6
LOT_1355,2008-06-10T08:24:00,True,0.0271,0
LOT_1356,2008-06-10T08:57:00,True,0.061,18
LOT_1357,2008-06-10T09:11:00,True,0.0407,3
LOT_1358,2008-06-10T09:57:00,True,0.0475,1
LOT_1359,2008-06-10T10:07:00,True,0.0407,1
LOT_1360,2008-06-10T11:51:00,True,0.0271,1
LOT_1361,2008-06-10T12:39:00,True,0.0339,3
LOT_1362,2008-06-10T12:42:00,True,0.0339,3
LOT_1363,2008-06-10T13:08:00,True,0.0542,7
LOT_1364,2008-06-10T13:38:00,False,0.0271,0
LOT_1365,2008-06-10T13:55:00,False,0.0339,6
LOT_1366,2008-06-10T15:00:00,False,0.0203,4
LOT_1367,2008-06-10T15:01:00,True,0.0271,0
LOT_1368,2008-06-10T15:52:00,True,0.0271,7
LOT_1369,2008-06-10T16:42:00,True,0.0271,6
LOT_1370,2008-06-10T16:50:00,True,0.0339,3
LOT_1371,2008-06-10T17:26:00,True,0.0339,11
LOT_1372,2008-06-10T17:26:00,True,0.061,5
LOT_1373,2008-06-10T17:35:00,True,0.0407,5
LOT_1374,2008-06-10T18:54:00,True,0.0339,6
LOT_1375,2008-06-10T18:55:00,True,0.0475,5
LOT_1376,2008-06-10T19:42:00,True,0.0339,7
LOT_1377,2008-06-10T20:02:00,True,0.0271,3
LOT_1378,2008-06-10T20:36:00,True,0.0203,5
LOT_1379,2008-06-10T20:47:00,True,0.0339,8
LOT_1380,2008-06-10T21:46:00,True,0.0475,4
LOT_1381,2008-06-10T21:48:00,True,0.0407,1
LOT_1382,2008-06-10T22:37:00,True,0.0136,6
LOT_1383,2008-06-10T23:03:00,True,0.0339,0
LOT_1384,2008-07-10T01:46:00,True,0.0271,3
LOT_1385,2008-07-10T03:29:00,True,0.0271,6
LOT_1386,2008-07-10T03:39:00,True,0.0271,7
LOT_1387,2008-07-10T07:32:00,True,0.0271,1
LOT_1388,2008-07-10T07:41:00,True,0.0271,3
LOT_1389,2008-07-10T08:25:00,True,0.0339,1
LOT_1390,2008-07-10T08:26:00,True,0.0339,0
LOT_1391,2008-07-10T09:11:00,True,0.0407,0
LOT_1392,2008-07-10T09:20:00,True,0.0339,2
LOT_1393,2008-07-10T09:59:00,True,0.0339,4
LOT_1394,2008-07-10T10:04:00,True,0.0203,4
LOT_1395,2008-07-10T10:10:00,True,0.0339,5
LOT_1396,2008-07-10T10:51:00,True,0.0271,5
LOT_1397,2008-07-10T11:15:00,True,0.0271,3
LOT_1398,2008-07-10T11:16:00,True,0.0339,29
LOT_1399,2008-07-10T11:36:00,True,0.0203,5
LOT_1400,2008-07-10T12:40:00,True,0.0203,5
LOT_1401,2008-07-10T13:10:00,False,0.0203,4
LOT_1402,2008-07-10T13:48:00,True,0.0339,0
LOT_1403,2008-07-10T14:35:00,True,0.0271,3
LOT_1404,2008-07-10T16:32:00,True,0.0271,3
LOT_1405,2008-07-10T17:06:00,True,0.0203,10
LOT_1406,2008-07-10T17:28:00,True,0.0407,5
LOT_1407,2008-07-10T18:39:00,True,0.0271,3
LOT_1408,2008-07-10T19:24:00,True,0.0271,1
LOT_1409,2008-07-10T20:19:00,True,0.0136,4
LOT_1410,2008-07-10T20:39:00,True,0.0271,0
LOT_1411,2008-07-10T20:48:00,True,0.0271,3
LOT_1412,2008-08-10T04:47:00,True,0.0271,3
LOT_1413,2008-08-10T05:35:00,True,0.0271,8
LOT_1414,2008-08-10T05:38:00,True,0.0203,4
LOT_1415,2008-08-10T06:25:00,True,0.0271,2
LOT_1416,2008-08-10T07:10:00,True,0.0339,5
LOT_1417,2008-08-10T07:13:00,True,0.0203,1
LOT_1418,2008-08-10T07:16:00,True,0.0339,2
LOT_1419,2008-08-10T09:01:00,True,0.0136,11
LOT_1420,2008-08-10T09:06:00,True,0.0407,8
LOT_1421,2008-08-10T10:37:00,True,0.0339,8
LOT_1422,2008-08-10T12:11:00,True,0.0203,1
LOT_1423,2008-08-10T13:35:00,True,0.0203,8
LOT_1424,2008-08-10T13:38:00,True,0.0271,0
LOT_1425,2008-08-10T14:48:00,True,0.0542,1
LOT_1426,2008-08-10T15:37:00,True,0.0271,6
LOT_1427,2008-08-10T16:26:00,True,0.0475,1
LOT_1428,2008-08-10T17:14:00,True,0.0339,12
LOT_1429,2008-08-10T17:31:00,True,0.0271,2
LOT_1430,2008-08-10T17:41:00,True,0.0271,9
LOT_1431,2008-08-10T18:22:00,True,0.0542,2
LOT_1432,2008-08-10T20:27:00,True,0.0271,1
LOT_1433,2008-08-10T21:19:00,True,0.0339,3
LOT_1434,2008-08-10T21:45:00,True,0.0271,0
LOT_1435,2008-08-10T22:08:00,True,0.0271,2
LOT_1436,2008-08-10T23:13:00,True,0.0271,3
LOT_1437,2008-08-10T23:50:00,True,0.0203,0
LOT_1438,2008-09-10T00:23:00,True,0.0271,7
LOT_1439,2008-09-10T04:34:00,False,0.0271,2
LOT_1440,2008-09-10T06:06:00,True,0.0407,1
LOT_1441,2008-09-10T07:38:00,True,0.0271,4
LOT_1442,2008-09-10T14:15:00,True,0.0542,4
LOT_1443,2008-09-10T15:04:00,True,0.0271,2
LOT_1444,2008-09-10T15:55:00,False,0.0407,3
LOT_1445,2008-09-10T15:56:00,True,0.0203,8
LOT_1446,2008-10-10T10:05:00,True,0.0339,2
